0.56,0.381297129,0.010876998,0.534237404,0.016152444,4.659769628,0.686037658,0.018044916,5.700189285,0.841671536,0.022885049,6.714068196,0.993133932,0.027193859,7.741745818,1.142472843,0.034216931,1.094589699,0.035086631,7.881466391,1.540175927,0.051558492,10.12330839,1.978747656,0.067618564,12.36503285,2.419833471,0.072641181,14.60480466,2.847920467,0.093528326,16.87654137,3.295761375,1.799776862,0.050874687,12.48315021,2.519411505,0.067227171,16.13080576,3.242374204,0.08423354,19.64573726,3.955754642,0.113462982,23.26117135,4.685616207,0.127120626,26.80469997,5.40508331,2.173932053,0.073252011,17.21633124,3.047603893,0.091464256,22.15560432,3.922587861,0.131754232,27.05256317,4.789918986,0.153449555,31.99235658,5.654859785,0.166666382,36.85777304,6.538115125,2.482267627,0.09582805,21.1052296,3.482837393,0.138522152,27.15037275,4.476261029,0.187095592,33.1823327,5.463821877,0.209693437,39.17301418,6.462549559,0.252757082,45.14647461,7.456016072
0.64,0.385948996,0.008008176,0.541402307,0.012010611,4.818198812,0.694548008,0.014730451,5.902603944,0.849059343,0.017312623,6.970586345,1.007548197,0.020731112,8.044006934,1.158353013,0.024077284,1.122684962,0.028343413,8.147574176,1.578770465,0.040034119,10.45034133,2.025265817,0.050033255,12.77010245,2.474621141,0.062006983,15.09399814,2.91780687,0.078330715,17.45253888,3.375742667,1.882779604,0.044386757,12.75787483,2.633277343,0.060612696,16.49574614,3.381247112,0.078135033,20.10221934,4.152917563,0.096990924,23.73670088,4.891734566,0.116956669,27.41764962,5.640806012,2.280859644,0.060096774,17.66567896,3.191338173,0.079324447,22.72589247,4.110719118,0.102269839,27.71331843,5.024641529,0.120330451,32.78960802,5.941300159,0.146766913,37.80250054,6.849911031,2.590900171,0.081136914,21.84399502,3.622790596,0.11643151,28.10213566,4.645773483,0.149217538,34.27753353,5.684423649,0.184046095,40.50210146,6.745311948,0.207033852,46.70631305,7.753647584
0.72,0.378888603,0.006738215,0.53026794,0.011251411,4.927755675,0.679923027,0.015539857,6.034720242,0.831924068,0.017341381,7.122536336,0.986151161,0.016841036,8.181777806,1.131827709,0.022088995,1.117109569,0.029210871,8.279926465,1.570489664,0.037457834,10.62213168,2.016623826,0.045757221,12.97775808,2.464180916,0.062855275,15.33335874,2.911427675,0.077112358,17.71212684,3.356666065,1.926547839,0.047823006,13.02445716,2.702980742,0.062566358,16.82670583,3.471532319,0.078417077,20.4981954,4.24484006,0.091198374,24.24735863,5.00218,0.108100118,27.96263785,5.791184536,2.357754289,0.063082007,18.19132413,3.302370347,0.083267598,23.38647493,4.257884948,0.108272916,28.59041924,5.187425443,0.139328042,33.80559841,6.151580585,0.161774006,38.91662529,7.083939625,2.661793883,0.075147282,22.6637328,3.735154326,0.103957861,29.16239227,4.806811743,0.146589089,35.66723038,5.875551976,0.170185811,42.1040179,6.957287931,0.218558697,48.54827778,8.00541434
0.8,0.389570893,0.010397035,0.545200772,0.014868404,4.876399744,0.700174458,0.018538503,5.969098831,0.855167685,0.022384709,7.054979333,1.012726324,0.027618695,8.12276227,1.164393003,0.030876985,1.143871479,0.035580218,8.254674454,1.611788459,0.04937208,10.61444211,2.069289029,0.064439779,12.96403782,2.528125217,0.07602397,15.32169186,2.988561271,0.094649758,17.69285598,3.44782148,1.98517887,0.058056761,13.21538959,2.785132222,0.079331097,17.0254526,3.581190031,0.100985025,20.79437442,4.366165731,0.12457733,24.53819231,5.170878009,0.149644317,28.42108609,5.961692137,2.44431571,0.080034022,18.40413764,3.416173046,0.113262513,23.68046424,4.387698084,0.149305758,28.95750119,5.356622728,0.178026265,34.21666501,6.338820402,0.207080149,39.36737644,7.333174452,2.73146769,0.112628162,23.08728515,3.835942537,0.15770715,29.66964997,4.931202024,0.205430506,36.33704064,6.018071972,0.244072431,42.87971913,7.105477183,0.290130302,49.45628332,8.21678565
0.88,0.384040577,0.006178213,0.538661634,0.008655048,4.643155078,0.689718057,0.01160573,5.668080428,0.843786548,0.013303846,6.684306568,1.002090879,0.016106009,7.711996573,1.148796147,0.018537235,1.11830036,0.020122719,7.946032592,1.571686601,0.028438801,10.2372747,2.015431006,0.038768704,12.49371809,2.462807943,0.042660508,14.77044388,2.907857231,0.051950858,17.02161365,3.351110208,1.923236097,0.042113506,12.76795962,2.700000285,0.05447342,16.45263421,3.460885025,0.069911137,20.06994569,4.248695175,0.090922161,23.71288172,5.00567591,0.108559602,27.39769697,5.788042725,2.380105069,0.064712156,17.81079847,3.331805916,0.093896699,22.9366396,4.292230704,0.120813274,27.99666672,5.240476482,0.146759356,33.16628027,6.204864133,0.168383879,38.17164723,7.164217952,2.650033804,0.103584682,22.78456013,3.724248744,0.144363685,29.33811031,4.781910079,0.197046769,35.86340612,5.84005824,0.232739022,42.35259858,6.92035721,0.26354502,48.7756451,7.965617942
0.96,0.394845199,0.01272077,0.552663874,0.018055336,4.790658257,0.708586518,0.022978555,5.851412871,0.867427385,0.02830298,6.896652983,1.028055004,0.032971896,7.959427916,1.179449875,0.03848793,1.136310978,0.043910971,8.133411367,1.591947916,0.060571423,10.48783511,2.044723855,0.079033722,12.811167,2.496555262,0.096180089,15.1183268,2.960898733,0.116367939,17.41117864,3.404653229,1.89535576,0.073428939,12.90504214,2.658043373,0.101359405,16.64680081,3.411069166,0.130974383,20.31234967,4.180262064,0.154199663,23.9845995,4.92324901,0.185680518,27.67500134,5.70355421,2.341267766,0.108156845,18.1094833,3.27814483,0.15338211,23.3376465,4.217439785,0.195937499,28.4412408,5.161149456,0.237743006,33.75137243,6.092633521,0.2775057,38.8366475,7.040298889,2.610126837,0.142741006,23.36970462,3.646614384,0.205110442,30.11675467,4.709974317,0.266314453,36.85415033,5.740000234,0.316629869,43.4750091,6.826709152,0.382805772,50.03848789,7.832041374
1.04,0.38600424,0.004648435,0.540522309,0.006536184,5.029029782,0.692663088,0.008318682,6.139716778,0.846971849,0.011377507,7.223648672,1.003813118,0.012053644,8.34147542,1.15511889,0.012972301,1.103917702,0.01714551,8.314929855,1.549913614,0.025941522,10.70882596,1.990925216,0.035130705,13.07520638,2.426961214,0.038730225,15.44386354,2.874493703,0.042858481,17.80699424,3.312165704,1.798543193,0.026704141,13.12553731,2.527780148,0.036229827,16.94620265,3.236469159,0.045418405,20.64516973,3.979021206,0.055776597,24.41325519,4.691259359,0.065420172,28.12455773,5.41371692,2.219042973,0.042988461,18.43091774,3.105807817,0.065711542,23.7830512,3.989981708,0.087987476,28.96912913,4.87969057,0.110447581,34.36302943,5.769690467,0.111045412,39.57640701,6.661382113,2.517275246,0.075635659,23.34984993,3.52252682,0.106017497,30.06364951,4.533108265,0.141678976,36.71723792,5.533485633,0.165762775,43.35744772,6.564128848,0.196907861,49.97503145,7.53875437
1.12,0.393158429,0.01445518,0.55127347,0.019866759,4.945840408,0.705894715,0.026102927,6.064747543,0.863198378,0.031975718,7.195551653,1.0235985,0.038494849,8.292746126,1.177221504,0.043219328,1.124329223,0.046710398,8.24959494,1.575685055,0.065915464,10.57998749,2.024292992,0.086247921,12.94351252,2.469558714,0.100072874,15.30720663,2.924688461,0.123499074,17.75525778,3.370890646,1.809669739,0.07048795,13.17141941,2.537732938,0.09435131,16.87851498,3.248911349,0.12511979,20.60907434,4.000649599,0.149930496,24.31215704,4.719726179,0.180400805,28.08251425,5.446021919,2.20891409,0.096625953,18.14674356,3.089675849,0.139907632,23.35975478,3.972051067,0.179257597,28.63650593,4.85543405,0.212954596,33.75253719,5.731623009,0.251067847,38.87829179,6.635559959,2.553611143,0.135793121,22.47488283,3.580202713,0.192214071,28.83363374,4.59022727,0.243879849,35.20701876,5.597917908,0.296073089,41.68543313,6.651015773,0.349340367,48.16812653,7.668935517
1.2,0.382420108,0.00212626,0.535764906,0.00314071,4.746538976,0.68777571,0.004475233,5.792786496,0.840598451,0.00601831,6.841000691,0.994399189,0.005054518,7.870907475,1.147387622,0.005315589,1.095270129,0.008984766,7.970416434,1.532931087,0.011968374,10.21911825,1.971755269,0.011275745,12.49811568,2.401061701,0.012818222,14.78681786,2.85191349,0.019131102,17.03505835,3.285886764,1.773026284,0.011343396,12.66838247,2.493576798,0.014641225,16.29150585,3.196512213,0.023504229,19.86441377,3.923906874,0.023424635,23.48776306,4.631838738,0.025520391,27.11535301,5.33291234,2.153850433,0.024387829,17.39048837,3.01495558,0.031455523,22.38188003,3.872422218,0.039817846,27.35662618,4.733028477,0.05216902,32.31462878,5.590039659,0.06153696,37.21507049,6.465912929,2.471108245,0.04809406,21.30482933,3.457527443,0.069956415,27.41787053,4.439499999,0.089505601,33.42757673,5.423794971,0.108214444,39.60965232,6.426973303,0.126249846,45.69117424,7.392617985
1.28,0.388542491,0.015257247,0.544196219,0.021340274,4.729600977,0.699373899,0.02747007,5.774655186,0.854564068,0.033627082,6.818960368,1.00954485,0.039709841,7.879376035,1.166666708,0.04518849,1.127128427,0.053052914,8.043998062,1.576953723,0.073161544,10.28279296,2.029847646,0.095526055,12.65051311,2.473307604,0.114527086,14.91245941,2.936454471,0.131448245,17.1631007,3.382317753,1.868614463,0.076903073,12.69858531,2.623327575,0.10826045,16.28157515,3.369192476,0.137598305,19.87555991,4.124204093,0.165965012,23.52747156,4.872751108,0.198894725,27.17434519,5.612662974,2.26907561,0.096178525,17.40793756,3.17757626,0.135120442,22.40100478,4.081296857,0.173371322,27.36521969,4.992462371,0.213032141,32.38686212,5.898492409,0.250969194,37.33062299,6.81380726,2.573138244,0.130474838,21.46927839,3.60419186,0.183963598,27.61023552,4.62802321,0.236141394,33.74813701,5.652503678,0.284411162,39.8752165,6.703534559,0.341296893,46.12499702,7.707710729
